participant id,event date,event name,event type,time,category
7483,2012-08-26,marathon des deux rives lévis-québec,demi-marathon,02:10:13,m40-49
7484,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,01:47:37,m45-49
7484,2012-10-07,demi marathon des couleurs de becancour,demi marathon,01:40:25,m40-49
7485,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,04:49:12,m50-54
7486,2015-05-24,tamarack ottawa race weekend,ottawa marathon,-1,m25-29
7486,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,04:44:25,m25-29
7486,2013-08-25,marathon des deux rives lévis-québec,marathon,04:39:00,m18-29
7487,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,05:04:34,m35-39
7488,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,02:26:37,f55-59
7489,2014-08-02,vert le raid - demi-marathon de l'isle-aux-coudres,23.5 km the north face,01:46:16,m30-49
7489,2014-07-12,vert le raid - quebec mega trail,25 km skyrace®,02:28:17,m40-49
7489,2014-06-07,tour du cap tourmente,demi-marathon,01:36:48,m40-49
7489,2013-09-07,ultra-trail harricana de charlevoix,28 km,03:01:40,m40-49
7489,2013-08-03,vert le raid - demi-marathon de l'isle-aux-coudres,23 km,01:44:46,m40-49
7489,2013-07-13,vert le raid - quebec mega trail,25 km,02:37:26,m40-49
7489,2012-09-23,marathon oasis de montreal,marathon,03:43:08,m40-44
7490,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,02:29:18,m55-59
7491,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,03:04:04,m45-49
7492,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,05:15:34,m18-24
7493,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,04:29:29,f25-29
7494,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,03:37:59,m50-54
7495,2015-11-08,demi-marathon des microbrasseries,21 km,01:48:01,m30-39
7495,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,04:55:56,m35-39
7495,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,05:57:23,m35-39
7496,2012-09-23,marathon oasis de montreal,marathon,04:41:27,f25-29
7497,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,05:09:52,m35-39
7498,2015-05-17,des chenes-toi,2 km groupe investor,00:13:48,f15+
7498,2015-05-17,des chenes-toi,1 km maxi cie,00:07:31,f13+
7498,2014-05-25,tamarack ottawa race weekend,scotiabank ottawa half marathon,-1,f40-44
7498,2013-09-22,marathon oasis de montreal,marathon,04:24:52,f40-44
7498,2013-05-19,des chenes toi,5 km- physio sante,00:31:57,f18+
7498,2013-05-19,des chenes toi,2 km- energie cardio,00:13:10,f15+
7498,2013-05-19,des chenes toi,1 km- maxi,00:07:36,f13+
7498,2013-05-19,des chenes toi,10 km- bourret,00:49:51,f18+
7498,2012-06-16,triathlon drummondville,triathlon sprint,01:16:42,f35-39
7498,2012-05-20,des chenes toi,1 km,00:10:18,f18+
7498,2012-05-20,des chenes toi,10 km,00:53:05,f18+
7499,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,01:26:08,m35-39
7500,2015-09-20,marathon oasis rock 'n' roll de montreal,5 km,00:34:32,m25-29
7501,2016-06-05,course d’été des îles de boucherville,demi marathon,01:34:58,m40-49
7501,2014-09-28,marathon oasis rock ‘n’ roll de montréal,demi-marathon,01:42:18,m40-44
7501,2013-09-22,marathon oasis de montreal,marathon,03:33:53,m40-44
7502,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,06:21:39,m40-44
7503,2016-07-10,course mec longueuil #3,5 km,00:21:57,f30-39
7503,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,01:42:19,f35-39
7503,2014-06-15,tour du lac brome,20 km route,01:44:02,f30-39
7503,2014-06-14,tour du lac brome,22.2 km chemin de campagne,01:57:29,f30-39
7503,2014-06-08,la grande viree des sentiers st-bruno,20 km,01:45:32,f30-39
7503,2013-06-16,tour du lac brome,20 km route,01:44:26,f30-39
7503,2013-06-09,la grande viree des sentiers st-bruno,20 km,01:49:23,f30-39
7503,2013-02-17,demi marathon hypothermique,demi-marathon,02:05:33,f30-39
7504,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,03:54:09,m35-39
7505,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,05:25:25,f30-34
7506,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,02:00:50,m40-44
7507,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,04:20:01,m25-29
7507,2013-09-22,marathon oasis de montreal,demi-marathon,01:37:47,m25-29
7507,2012-09-23,marathon oasis de montreal,marathon,03:35:34,m25-29
7508,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,04:29:16,f25-29
7509,2012-09-23,marathon oasis de montreal,marathon,04:26:56,f55-59
7509,2012-05-13,sporting life 10k,10km,00:51:49,f55-59
7510,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,01:53:41,m30-34
7511,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,02:22:48,m18-24
7512,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,05:22:23,m50-54
7513,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,04:29:04,m45-49
7513,2013-09-22,marathon oasis de montreal,marathon,03:53:28,m45-49
7514,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,02:17:53,m40-44
7515,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,07:03:22,m30-34
7516,2012-09-23,marathon oasis de montreal,marathon,03:54:17,f35-39
7517,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,06:02:29,m25-29
7518,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,04:56:36,m55-59
7519,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,05:20:35,m40-44
7520,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,05:40:09,m30-34
7520,2013-09-22,marathon oasis de montreal,demi-marathon,02:42:01,m30-34
7521,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,05:01:18,m30-34
7521,2013-08-25,marathon des deux rives lévis-québec,demi-marathon,01:44:49,m30-39
7521,2013-05-26,ottawa race weekend,ottawa half-marathon - demi-marathon,-1,m30-34
7522,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,01:40:39,m18-24
7523,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,05:51:40,m65-69
7523,2014-07-20,lindsay milk run,10k,00:50:39,m60-69
7523,2013-09-22,army run - course de l'armee,half marathon - demi marathon,01:56:41,m65-69
7523,2013-07-21,lindsay milk run,10 km,00:52:49,m60-69
7523,2012-10-21,niagara falls international marathon,half marathon,01:53:48,m60-64
7524,2013-09-22,marathon oasis de montreal,marathon,04:21:13,f40-44
7524,2012-09-23,marathon oasis de montreal,demi-marathon,01:50:11,f35-39
7524,2012-06-02,course des iles,21 km,01:51:28,f30-39
7524,2012-02-18,demi marathon hypothermique,demi marathon,02:01:01,f30-39
7525,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,04:32:50,m35-39
7525,2015-08-23,demi-marathon bonneville de lachine,21.1 km,01:49:47,no age
7526,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,03:30:55,f25-29
7527,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,04:48:05,m25-29
7528,2013-09-22,marathon oasis de montreal,marathon,05:11:28,m18-24
7528,2013-06-16,tour du lac brome,20 km route,02:13:38,m19-
7528,2013-06-09,la grande viree des sentiers st-bruno,10 km,01:05:44,m-jun
7528,2013-03-24,course et marche populaires de lasalle,10 km,00:57:44,m16-17
7529,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,04:27:12,m25-29
7530,2016-08-21,edmonton marathon,marathon,03:04:37,m40-49
7530,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,03:29:14,m45-49
7530,2015-03-29,around the bay 30k road race,30 km,02:00:21,m45-49
7530,2015-02-15,winterman marathon and marathon relays,marathon,03:34:54,m45-49
7531,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,05:19:28,f30-34
7532,2016-08-24,ironman mont-tremblant,overall results,12:07:04,m40-44
7532,2015-09-12,triathlon esprit de montreal,demi esprit,05:15:54,m35-39
7532,2015-09-05,défi populaire de la vallée du richelieu,triathlon sprint,01:15:38,m35-39
7532,2015-06-20,5i50 mont-tremblant,5i50 individuel,02:49:44,m30-39
7532,2014-08-24,triathlon de valleyfield,triathlon olympique,02:30:19,m35-39
7532,2014-07-12,triathlon du lac-delage,triathlon sprint,01:24:55,m35-39
7532,2014-06-01,triathlon de joliette,coupe du quebec triathlon sprint riviere,01:18:46,m35-39
7532,2013-09-22,marathon oasis de montreal,marathon,03:59:27,m35-39
7532,2013-06-16,tour du lac brome,20 km route,01:47:01,m30-39
7533,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,05:29:54,m50-54
7534,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,06:17:30,m30-34
7535,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,05:59:46,m25-29
7536,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,05:11:21,m35-39
7537,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,02:52:02,m18-24
7538,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,04:05:03,m18-24
7538,2014-09-28,marathon oasis rock ‘n’ roll de montréal,demi-marathon,02:09:46,m18-24
7538,2013-09-29,un pas vers l'espoir,10 km,00:52:47,m19-
7538,2013-09-22,marathon oasis de montreal,10km,00:51:52,m15-17
7539,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,05:41:46,f25-29
7540,2013-09-22,marathon oasis de montreal,marathon,03:57:12,m35-39
7540,2012-09-23,marathon oasis de montreal,demi-marathon,01:42:31,m30-34
7540,2012-05-27,ottawa race weekend,half marathon,01:53:56,m30-34
7541,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,04:24:42,m30-34
7542,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,05:23:44,m30-34
7543,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,01:22:34,m40-44
7544,2013-09-22,marathon oasis de montreal,10km,00:57:09,m15-17
7545,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,04:59:49,m40-44
7546,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,05:37:44,f18-24
7547,2016-08-24,ironman mont-tremblant,overall results,14:16:12,m50-54
7547,2016-06-27,ironman 70.3 mont-tremblant,individuel,06:50:22,m50-54
7547,2016-04-10,run for retina,half marathon run,02:06:56,m50-59
7547,2016-04-03,around the bay 30k road race,30 km,03:20:44,m50-54
7547,2015-08-29,wasaga beach triathlon,sprint triathlon,01:26:36,m50-54
7547,2015-06-20,guelph lake i subaru triathlon,5150 triathlon,03:00:24,m50-54
7547,2015-03-29,around the bay 30k road race,30 km,02:45:12,m50-54
7547,2014-10-26,niagara falls international marathon,marathon,04:09:08,m50-59
7547,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,04:32:08,m50-54
7547,2014-09-14,multisport canada triathlon series lakeside,olympic triathlon,02:42:41,m50-54
7547,2014-09-07,ironman 70.3 muskoka,individual results,06:26:48,m50-54
7547,2014-03-30,around the bay road races,30 km,02:48:01,m45-49
7547,2013-08-31,subaru guelph lake ii triathlon and duathlon,sprint triathlon,01:53:36,m45-49
7547,2013-08-17,a mid summer nights run,30 km,02:40:55,m40-49
7547,2013-06-08,multisport canada triathlon series binbrook,triathlon,02:02:20,m45-49
7547,2013-05-20,subaru victoria's duathlon,duathlon,01:50:39,m45-49
7547,2013-03-24,around the bay road races,30 km,02:47:26,m45-49
7547,2013-03-03,chilly half marathon & frosty 5km,half marathon run,01:51:01,m45-49
7547,2012-03-25,around the bay road races,30 km,03:16:42,m45-49
7547,2012-03-04,chilly half marathon & frosty 5km,half marathon,02:11:46,m45-49
7548,2012-09-23,marathon oasis de montreal,marathon,04:24:41,m30-34
7549,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,01:38:35,m40-44
7550,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,04:07:07,m25-29
7551,2012-09-23,marathon oasis de montreal,marathon,04:33:34,m45-49
7552,2015-05-24,tamarack ottawa race weekend,ottawa marathon,-1,f30-34
7552,2015-04-26,banque scotia 21k de montreal,demi marathon,01:35:13,f30-34
7552,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,03:44:14,f30-34
7552,2014-06-08,la grande viree des sentiers st-bruno,20 km,01:39:38,f30-39
7552,2014-04-27,banque scotia 21km et 5km,21 km,01:38:48,f30-34
7552,2014-02-16,demi marathon hypothermique,demi-marathon,01:56:26,f30-39
7553,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,04:22:09,m18-24
7554,2016-05-15,course mec montréal #2,5 km,00:30:57,f40-49
7554,2013-09-22,marathon oasis de montreal,10km,01:01:05,f40-44
7555,2016-08-14,la valse des coureurs,10 km,00:42:39,f30-39
7555,2016-07-10,course mec longueuil #3,10 km,00:43:14,f30-39
7555,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,03:30:54,f30-34
7556,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,04:22:17,f40-44
7556,2015-08-23,demi-marathon bonneville de lachine,21.1 km,01:52:21,no age
7557,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,02:48:54,m40-44
7558,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,06:03:57,f40-44
7558,2012-10-14,nike women's marathon,marathon,05:35:04,f35-39
7559,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,04:46:38,m30-34
7559,2014-09-06,triathlon esprit de montreal,triathlon olympique,03:44:59,m30-34
7559,2014-06-08,triathlon / duathlon mont-tremblant,triathlon sprint,02:01:22,m30-39
7559,2013-08-25,la valse des coureurs,10 km,00:47:30,m30-39
7559,2012-09-23,marathon oasis de montreal,demi-marathon,01:51:58,m30-34
7560,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,03:45:50,m35-39
7560,2015-08-02,course mec montréal #6,20 km,01:30:10,m30-39
7561,2013-09-22,marathon oasis de montreal,marathon,02:55:18,f45-49
7561,2013-06-01,defi physio extra de terrebonne,5 km,00:17:54,f40-49
7562,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,04:10:11,m35-39
7563,2013-05-26,ottawa race weekend,ottawa marathon,-1,m45-49
7563,2012-09-23,marathon oasis de montreal,marathon,04:23:33,m45-49
7563,2012-05-27,ottawa race weekend,marathon,04:28:07,m45-49
7564,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,04:48:15,m50-54
7565,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,04:35:29,m40-44
7566,2013-09-22,marathon oasis de montreal,marathon,05:47:36,m25-29
7567,2012-09-23,marathon oasis de montreal,marathon,04:28:42,m55-59
7568,2016-08-07,défi boréal sainte-anne-de-bellevue,20 km,01:52:33,f30-39
7568,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,04:46:44,f25-29
7568,2014-08-03,défi boréal sainte-anne-de-bellevue,20 km,02:00:14,f20-29
7569,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,01:53:03,m35-39
7570,2013-09-22,marathon oasis de montreal,marathon,03:55:37,m30-34
7570,2012-08-26,marathon des deux rives lévis-québec,demi-marathon,01:50:26,m30-39
7571,2016-05-29,tamarack ottawa race weekend,ottawa half marathon,-1,f55-59
7571,2015-05-24,tamarack ottawa race weekend,ottawa half marathon,-1,f55-59
7571,2014-05-25,tamarack ottawa race weekend,scotiabank ottawa half marathon,-1,f55-59
7571,2012-09-23,marathon oasis de montreal,marathon,04:18:40,f50-54
7571,2012-05-27,ottawa race weekend,half marathon,02:22:14,f50-54
7572,2016-08-17,le 5km endurance,5 km,00:20:57,m40-49
7572,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,03:57:55,m40-44
7573,2016-07-15,demi-marathon de la bande du canal,10 km,-1,f30-39
7573,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,02:40:25,f35-39
7574,2016-05-29,tamarack ottawa race weekend,ottawa marathon,-1,m55-59
7574,2014-05-25,tamarack ottawa race weekend,scotiabank ottawa marathon,-1,m50-54
7574,2014-04-27,banque scotia 21km et 5km,21 km,01:44:18,m50-54
7574,2013-09-22,marathon oasis de montreal,marathon,03:52:14,m50-54
7574,2013-05-26,ottawa race weekend,ottawa marathon,-1,m50-54
7574,2013-04-28,banque scotia 21km et 5km,21 km,01:40:22,m50-54
7574,2012-10-14,classique du parc la fontaine,10 km,00:44:23,m50-59
7574,2012-09-23,marathon oasis de montreal,marathon,03:43:45,m50-54
7574,2012-06-17,tour du lac brome,20 km route,01:37:24,m50-59
7574,2012-05-27,ottawa race weekend,marathon,03:44:20,m50-54
7574,2012-04-29,banque scotia 21km et 5km,21.1 km,01:41:35,m50-54
7575,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,04:03:38,m35-39
7576,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,04:31:59,f40-44
7577,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,02:42:33,m35-39
7577,2015-08-23,demi-marathon bonneville de lachine,21.1 km,01:53:20,m30-39
7577,2013-05-25,ottawa race weekend,htg sports 5k,00:29:16,m30-34
7578,2013-10-20,defi du tour du lac beauport,18 km,01:47:09,f20-29
7578,2013-09-22,marathon oasis de montreal,marathon,04:44:03,f25-29
7578,2013-05-05,demi marathon international oasis de levis,5 km,00:32:06,f20-29
7579,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,05:10:39,m25-29
7579,2013-09-22,marathon oasis de montreal,marathon,04:20:08,m18-24
7580,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,06:39:21,f50-54
7581,2015-10-18,scotiabank toronto waterfront marathon,marathon,-1,f25-29
7581,2013-09-22,marathon oasis de montreal,marathon,04:30:44,f18-24
7582,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,03:06:13,f40-44
7583,2013-09-22,marathon oasis de montreal,demi-marathon,02:14:03,m35-39
7583,2013-05-05,mississauga marathon races,half marathon,02:02:11,m30-39
7583,2013-03-03,chilly half marathon & frosty 5km,half marathon run,01:56:58,m35-39
7583,2012-10-14,scotiabank toronto waterfront marathon,marathon,04:59:02,m35-39
7583,2012-09-23,marathon oasis de montreal,marathon,04:45:22,m35-39
7584,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,03:45:43,m40-44
7585,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,04:20:36,m25-29
7586,2016-06-19,courses thematiques tour du lac brome merrell,20 km,01:57:44,m60-69
7586,2016-05-01,bmo vancouver marathon,half marathon,-1,m60-64
7586,2016-04-24,banque scotia 21k de montreal,demi marathon,-1,m60-64
7586,2015-08-16,demi-marathon des vergers,demi marathon,02:16:11,m60-69
7586,2015-06-14,tour du lac brome merrell,20 km,02:04:44,m60-69
7586,2014-05-25,tamarack ottawa race weekend,scotiabank ottawa marathon,-1,m60-64
7586,2014-04-20,course printaniere oka,demi marathon,02:04:13,m60+
7586,2013-08-25,marathon des deux rives lévis-québec,marathon,04:29:07,m60-69
7586,2013-06-16,tour du lac brome,10 km route,00:57:38,m60-69
7586,2013-05-26,ottawa race weekend,ottawa half-marathon - demi-marathon,-1,m60-64
7586,2013-05-12,au rythme de nos foulées châteauguay,10 km,00:54:44,m60-69
7586,2012-09-23,marathon oasis de montreal,marathon,04:19:43,m55-59
7586,2012-07-08,coupe dix30 2012,10 km,00:55:22,m50-59
7586,2012-06-17,tour du lac brome,20 km route,01:59:50,m50-59
7587,2016-05-29,tamarack ottawa race weekend,ottawa marathon,-1,m30-34
7587,2014-10-19,classique du parc la fontaine,10 km,00:45:05,m30-39
7587,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,04:18:41,m30-34
7587,2014-08-03,défi boréal sainte-anne-de-bellevue,20 km,01:34:40,m30-39
7587,2014-07-02,coupe dix30,10 km,00:49:13,m30-39
